specimen_label,site_name,date_cest,method,method_repeat,sex,stage,id_confidence,suborder,family,subfamily,genus,species
TAV07 20210618 N1 C022,TAV07,2021-06-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C023,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C036,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C030,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C021,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C035,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C025,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C022,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR08 20210616 N1 C005,TOR08,2021-06-16,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR08 20210616 N1 C009,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR05 20210616 N1 C005,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV09 20210630 N1 C024,TAV09,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C043,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR03 20210616 N1 C002,TOR03,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210616 N1 C001,TOR03,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210616 N1 C002,TOR04,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210616 N1 C001,TOR04,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C011,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C010,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C006,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C002,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C007,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C012,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210616 N1 C008,TOR05,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR08 20210616 N1 C008,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR08 20210616 N1 C007,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR08 20210616 N1 C006,TOR08,2021-06-16,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C042,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C046,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C052,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C010,TAV07,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C011,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C017,TAV08,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 C010,TAV08,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C013,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C019,TAV08,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C015,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV08 20210630 N1 C018,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210630 N1 C029,TAV08,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV08 20210630 N1 C012,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV08 20210630 N1 C021,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV08 20210630 N1 C016,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV09 20210630 N1 C011,TAV09,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV09 20210630 N1 C012,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV09 20210630 N1 C021,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C033,TAV09,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C029,TAV09,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C032,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C027,TAV09,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C028,TAV09,2021-06-30,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV09 20210630 N1 C035,TAV09,2021-06-30,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV07 20210630 N1 C005,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C001,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C004,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C007,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C009,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C003,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C028,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C020,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C034,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C014,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210630 N1 C027,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C026,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C044,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C051,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C045,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210630 N1 C041,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210630 N1 C006,TAV07,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR09 20210919 H1 C007,TOR09,2021-09-19,Hand,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL04 20210703 N1 C003,MOL04,2021-07-03,Net,1,Male,Nymph,Confirmed,Caelifera,,,,
MOL04 20210703 N1 C002,MOL04,2021-07-03,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Stenobothrus,
MOL05 20210703 N1 C003,MOL05,2021-07-03,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL08 20210703 N1 C003,MOL08,2021-07-03,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,,,
MOL08 20210703 N1 C004,MOL08,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
MOL08 20210703 N1 C005,MOL08,2021-07-03,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
MOL05 20210703 N1 C002,MOL05,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL05 20210703 N1 C004,MOL05,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL05 20210703 N1 C005,MOL05,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL06 20210703 N1 C003,MOL06,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL06 20210703 N1 C007,MOL06,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL06 20210703 N1 C004,MOL06,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL09 20210703 N1 C003,MOL09,2021-07-03,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV09 20210619 N1 C020,TAV09,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL08 20210717 N1 C011,MOL08,2021-07-17,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C082,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210619 N1 C058,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,,,
TAV08 20210619 N1 C064,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210619 N1 C074,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210619 N1 C080,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C102,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C081,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C085,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C099,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C076,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C071,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C088,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C063,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C090,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C075,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C091,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C092,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C083,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C050,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C049,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C061,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C069,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C065,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C086,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C089,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C079,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C062,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C052,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C078,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C084,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C073,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C045,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C067,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C068,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C087,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C072,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C077,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C070,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C066,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C044,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210618 N1 C003,TAV07,2021-06-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210618 N1 C004,TAV07,2021-06-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV07 20210618 N1 C002,TAV07,2021-06-18,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C034,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C024,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C025,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C026,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C017,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C019,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C029,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C023,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C009,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C004,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C012,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR01 20210613 N1 C001,TOR01,2021-06-13,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C019,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C010,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C014,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C002,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C001,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C004,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR04 20210719 N1 C020,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR05 20210719 N1 C004,TOR05,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR05 20210719 N1 C003,TOR05,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR05 20210719 N1 C002,TOR05,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TOR01 20210613 N1 C002,TOR01,2021-06-13,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C005,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C020,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C001,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C017,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C006,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C004,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C018,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C007,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C014,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR03 20210719 N2 C009,TOR03,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C019,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C006,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C009,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C005,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C011,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C018,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C016,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C013,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C017,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR04 20210719 N1 C008,TOR04,2021-07-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR05 20210719 N2 C001,TOR05,2021-07-19,Net,2,Unknown,Nymph,Confirmed,Caelifera,,,,
TOR09 20210701 N1 C010,TOR09,2021-07-01,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL09 20210915 H1 C001,MOL09,2021-09-15,Hand,1,Unknown,Nymph,Confirmed,Caelifera,Tetrigidae,Tetriginae,,
MOL06 20210717 H1 C002,MOL06,2021-07-17,Hand,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C037,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C038,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C028,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C051,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C101,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
TAV08 20210619 N1 C056,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,,,,
MOL03 20210717 N2 C001,MOL03,2021-07-17,Net,2,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
MOL06 20210717 N1 C002,MOL06,2021-07-17,Net,1,Female,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,,
TAV08 20210619 N1 C033,TAV08,2021-06-19,Net,1,Unknown,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210619 N1 C031,TAV08,2021-06-19,Net,1,Male,Nymph,Confirmed,Caelifera,Acrididae,Gomphocerinae,Pseudochorthippus,
TAV08 20210630 N1 E007,TAV08,2021-06-30,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,,,
TAV09 20210718 N1 E001,TAV09,2021-07-18,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,
TAV09 20210718 N1 E005,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BOR02 20210629 N1 E018,BOR02,2021-06-29,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BOR02 20210629 N1 E016,BOR02,2021-06-29,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BOR02 20210629 N1 E006,BOR02,2021-06-29,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BOR02 20210629 N1 E008,BOR02,2021-06-29,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,
BOR02 20210629 N1 E002,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,Metrioptera roeselii
BOR02 20210629 N1 E020,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,
BOR02 20210629 N1 E003,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,Metrioptera roeselii
BOR02 20210629 N1 E004,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,
BOR02 20210629 N1 E017,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BOR02 20210629 N1 E014,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,Metrioptera roeselii
BOR02 20210629 N1 E010,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Metrioptera,Metrioptera roeselii
BOR02 20210629 N1 E019,BOR02,2021-06-29,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Tessellana,Tessellana tessellata
BOR02 20210629 N1 E005,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
BES01 20210720 H1 E001,BES01,2021-07-20,Hand,1,Male,Nymph,Confirmed,Ensifera,Gryllidae,,,
TAV08 20210630 N1 E003,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV08 20210630 N1 E010,TAV08,2021-06-30,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Bradyporinae,Ephippiger,Ephippiger diurnus
TAV08 20210630 N1 E001,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV08 20210718 N1 E003,TAV08,2021-07-18,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV08 20210630 N1 E005,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV09 20210718 N1 E003,TAV09,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV09 20210718 N1 E006,TAV09,2021-07-18,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV09 20210630 N1 E001,TAV09,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Bradyporinae,Ephippiger,Ephippiger diurnus
TAV08 20210630 N1 E006,TAV08,2021-06-30,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV08 20210630 N1 E002,TAV08,2021-06-30,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,,
TAV08 20210718 N1 E001,TAV08,2021-07-18,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,Platycleis albopunctata
TAV08 20210718 N1 E002,TAV08,2021-07-18,Net,1,Unknown,Nymph,Confirmed,Ensifera,Tettigoniidae,Bradyporinae,Ephippiger,Ephippiger diurnus
BOR02 20210629 N1 E024,BOR02,2021-06-29,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,Platycleis albopunctata
BOR02 20210629 N1 E023,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,
BOR02 20210629 N1 E001,BOR02,2021-06-29,Net,1,Male,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,
MOL08 20210717 N1 E001,MOL08,2021-07-17,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,Platycleis albopunctata
TAV09 20210718 N1 E004,TAV09,2021-07-18,Net,1,Female,Nymph,Confirmed,Ensifera,Tettigoniidae,Tettigoniinae,Platycleis,Platycleis albopunctata
